North America,2018-03-08,1.0,,1,,,1.0,,Unknown,Latin America / Caribbean (P),Mixed or unknown,United States of America,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",http://www.humaneborders.info/,5,"This web site is the result of ongoing partnership between the Pima County Office of the Medical Examiner, or Pima County OME, and Humane Borders, Inc. Although each organization has a distinct mission, both are committed to the common vision of raising awareness about migrant deaths and lessening the suffering of families by helping to provide closure through the identification of the deceased and the return of remains.

We provide geographic information systems-based tools that use publicly available information to grant access to high quality downloadable spatial data regarding migrant deaths. Data are updated monthly and the search tools allow any user to

query data concerning migrant deaths

view the data using on-line maps and tables

download the data for further use.

Please use these tools with sensitivity and mindfulness.

Since January of 1990, over 4,000 undocumented migrants have died within the Pima and Maricopa Counties OME jurisdiction. The information presented is stark and perhaps unsettling. However, both Humane Borders and the Pima County OME believe that the availability of this information will contribute to fulfilling our common vision."
Mediterranean,2018-03-08,1.0,,1,,,1.0,,Unknown,Sub-Saharan Africa,Drowning,Spain,Western Mediterranean,"Body recovered on a beach in Rota, Cádiz, Spain",http://bit.ly/2DMnWPj,5,
Northern Africa,2018-03-09,1.0,,1,,,1.0,,Unknown,Unknown,"Harsh environmental conditions / lack of adequate shelter, food, water",Libya,Sahara Desert crossing,"Sahara desert, Libya",http://www.mixedmigration.org/4mi/,2,"What is 4Mi?

4Mi is the Mixed Migration Centre’s flagship primary data collection system, an innovative approach that helps fill knowledge gaps, and inform policy and response regarding the nature of mixed migratory movements and the protection risks for migrants on the move. It is a regular, standardized, quantitative and globalized system, with a network of more than 120 field enumerators who are conducting survey interviews with migrants on the move in around 15 countries at any one point in time.

In-depth survey interviews with migrants

4Mi has a unique network of field enumerators situated along frequently used mixed migration routes and in major migratory hubs. Our enumerators use a standard in-depth survey to conduct more than 1,000 4Mi interviews per month with migrants who have recently arrived in a location or are still on the move. MMC has conducted more than 125,000 surveys since 4Mi began in 2014.

Through 4Mi, MMC places those on the move and what they say at the heart of our understanding of the mixed migration phenomenon, and the 4Mi approach enables MMC to gather extensive and timely data relating to individual profiles, drivers of migration, experiences and decision-making along the journey, interactions with smugglers, and aspirations and destination choices.

More on how 4Mi works, our methodology and how we collect our data, can be found here in our FAQs"
Western Africa,2018-03-09,2.0,,2,,,2.0,,Unknown,Sub-Saharan Africa (P),Vehicle accident / death linked to hazardous transport,Mali,,"Kayes, Mali",http://www.mixedmigration.org/4mi/,2,"What is 4Mi?

4Mi is the Mixed Migration Centre’s flagship primary data collection system, an innovative approach that helps fill knowledge gaps, and inform policy and response regarding the nature of mixed migratory movements and the protection risks for migrants on the move. It is a regular, standardized, quantitative and globalized system, with a network of more than 120 field enumerators who are conducting survey interviews with migrants on the move in around 15 countries at any one point in time.

In-depth survey interviews with migrants

4Mi has a unique network of field enumerators situated along frequently used mixed migration routes and in major migratory hubs. Our enumerators use a standard in-depth survey to conduct more than 1,000 4Mi interviews per month with migrants who have recently arrived in a location or are still on the move. MMC has conducted more than 125,000 surveys since 4Mi began in 2014.

Through 4Mi, MMC places those on the move and what they say at the heart of our understanding of the mixed migration phenomenon, and the 4Mi approach enables MMC to gather extensive and timely data relating to individual profiles, drivers of migration, experiences and decision-making along the journey, interactions with smugglers, and aspirations and destination choices.

More on how 4Mi works, our methodology and how we collect our data, can be found here in our FAQs"
South-eastern Asia,2018-03-10,1.0,,1,,,1.0,,Unknown,Unknown,Mixed or unknown,Thailand,,"Ranong province, Thailand",http://www.mixedmigration.org/4mi/,2,"What is 4Mi?

4Mi is the Mixed Migration Centre’s flagship primary data collection system, an innovative approach that helps fill knowledge gaps, and inform policy and response regarding the nature of mixed migratory movements and the protection risks for migrants on the move. It is a regular, standardized, quantitative and globalized system, with a network of more than 120 field enumerators who are conducting survey interviews with migrants on the move in around 15 countries at any one point in time.

In-depth survey interviews with migrants

4Mi has a unique network of field enumerators situated along frequently used mixed migration routes and in major migratory hubs. Our enumerators use a standard in-depth survey to conduct more than 1,000 4Mi interviews per month with migrants who have recently arrived in a location or are still on the move. MMC has conducted more than 125,000 surveys since 4Mi began in 2014.

Through 4Mi, MMC places those on the move and what they say at the heart of our understanding of the mixed migration phenomenon, and the 4Mi approach enables MMC to gather extensive and timely data relating to individual profiles, drivers of migration, experiences and decision-making along the journey, interactions with smugglers, and aspirations and destination choices.

More on how 4Mi works, our methodology and how we collect our data, can be found here in our FAQs"
South-eastern Asia,2018-03-10,1.0,,1,,,1.0,1.0,Unknown,Unknown,Mixed or unknown,Myanmar,,"Yongon, Myanmar",http://www.mixedmigration.org/4mi/,2,"What is 4Mi?

4Mi is the Mixed Migration Centre’s flagship primary data collection system, an innovative approach that helps fill knowledge gaps, and inform policy and response regarding the nature of mixed migratory movements and the protection risks for migrants on the move. It is a regular, standardized, quantitative and globalized system, with a network of more than 120 field enumerators who are conducting survey interviews with migrants on the move in around 15 countries at any one point in time.

In-depth survey interviews with migrants

4Mi has a unique network of field enumerators situated along frequently used mixed migration routes and in major migratory hubs. Our enumerators use a standard in-depth survey to conduct more than 1,000 4Mi interviews per month with migrants who have recently arrived in a location or are still on the move. MMC has conducted more than 125,000 surveys since 4Mi began in 2014.

Through 4Mi, MMC places those on the move and what they say at the heart of our understanding of the mixed migration phenomenon, and the 4Mi approach enables MMC to gather extensive and timely data relating to individual profiles, drivers of migration, experiences and decision-making along the journey, interactions with smugglers, and aspirations and destination choices.

More on how 4Mi works, our methodology and how we collect our data, can be found here in our FAQs"
Western Africa,2018-03-10,5.0,,5,,1.0,1.0,,Unknown,Sub-Saharan Africa (P),Vehicle accident / death linked to hazardous transport,Mali,,"Sikasso, Mali",http://www.mixedmigration.org/4mi/,2,"What is 4Mi?

4Mi is the Mixed Migration Centre’s flagship primary data collection system, an innovative approach that helps fill knowledge gaps, and inform policy and response regarding the nature of mixed migratory movements and the protection risks for migrants on the move. It is a regular, standardized, quantitative and globalized system, with a network of more than 120 field enumerators who are conducting survey interviews with migrants on the move in around 15 countries at any one point in time.

In-depth survey interviews with migrants

4Mi has a unique network of field enumerators situated along frequently used mixed migration routes and in major migratory hubs. Our enumerators use a standard in-depth survey to conduct more than 1,000 4Mi interviews per month with migrants who have recently arrived in a location or are still on the move. MMC has conducted more than 125,000 surveys since 4Mi began in 2014.

Through 4Mi, MMC places those on the move and what they say at the heart of our understanding of the mixed migration phenomenon, and the 4Mi approach enables MMC to gather extensive and timely data relating to individual profiles, drivers of migration, experiences and decision-making along the journey, interactions with smugglers, and aspirations and destination choices.

More on how 4Mi works, our methodology and how we collect our data, can be found here in our FAQs"
Western Africa,2018-03-10,1.0,,1,,,1.0,,Unknown,Sub-Saharan Africa (P),Mixed or unknown,Mali,,"Bamako, Mali",http://www.mixedmigration.org/4mi/,2,"What is 4Mi?

4Mi is the Mixed Migration Centre’s flagship primary data collection system, an innovative approach that helps fill knowledge gaps, and inform policy and response regarding the nature of mixed migratory movements and the protection risks for migrants on the move. It is a regular, standardized, quantitative and globalized system, with a network of more than 120 field enumerators who are conducting survey interviews with migrants on the move in around 15 countries at any one point in time.

In-depth survey interviews with migrants

4Mi has a unique network of field enumerators situated along frequently used mixed migration routes and in major migratory hubs. Our enumerators use a standard in-depth survey to conduct more than 1,000 4Mi interviews per month with migrants who have recently arrived in a location or are still on the move. MMC has conducted more than 125,000 surveys since 4Mi began in 2014.

Through 4Mi, MMC places those on the move and what they say at the heart of our understanding of the mixed migration phenomenon, and the 4Mi approach enables MMC to gather extensive and timely data relating to individual profiles, drivers of migration, experiences and decision-making along the journey, interactions with smugglers, and aspirations and destination choices.

More on how 4Mi works, our methodology and how we collect our data, can be found here in our FAQs"
North America,2018-03-11,1.0,,1,1.0,,1.0,,Unknown,Latin America / Caribbean (P),Mixed or unknown,United States of America,US-Mexico border crossing,"Sunland Park, near Santa Teresa port of entry, Doña Ana County, New Mexico, USA",http://bit.ly/2IhUjZw,3,"One man is dead after he and his brother ran from the Border Patrol near Sunland Park.



According to Juan Ortega with Sunland Park Police Department, the two brothers who were undocumented immigrants who fled Border Patrol at the Santa Teresa Port of Entry.

The brothers made it to the area of McNutt Road and Camino Real when one of them collapsed, according to Ortega.

The other brother flagged down Border Patrol agents to help his brother.

Ortega said the man was pronounced dead at the scene.

According to Customs and Border Protection, on early Sunday morning agents were following two men suspected of entering the country illegally. They found the first man at an entrance to a landfill in Sunland Park.

The man told Border Patrol agents that his brother was in a culvert nearby and needed medical help. CBP said agents found the brother and he was not breathing. A Border Patrol EMT tried to revive him and so did Sunland Park EMTs, but the attempts failed.

Residents in nearby homes said they weren't surprised to hear the news.

“A lot of people cross illegally,"" said Sunland Park resident Ernesto Chuca. ""I live on the last street, and they stop there to hide. Sometimes they die along the way.""

""There’s always been border crossings here. It’s nothing new here,"" said Sunland Park resident Noah Roman. ""But for somebody to die just like that? That’s something to be concerned about. What happened? Why did he all of a sudden die?""

""I'm not surprised that a lot of people jump the border, because there's been many Border Patrol in this area. But I'm surprised he died,” said Sunland Park neighbor Rodrigo Arrelo. ""I don't think he cared. It was his brother. He probably didn't care if he got in trouble or not.""

""I've lived here all of my life. I can say it's pretty safe,” Roman said. ""You might see the fence, but there's still parts of it that's missing. So I'm pretty sure they're crossing through there, or there's always tunnels.""

The investigation is ongoing."
Northern Africa,2018-03-12,2.0,,2,,,,,Unknown,Unknown,Mixed or unknown,Libya,Sahara Desert crossing,"Sahara desert, Libya",http://www.mixedmigration.org/4mi/,2,"What is 4Mi?

4Mi is the Mixed Migration Centre’s flagship primary data collection system, an innovative approach that helps fill knowledge gaps, and inform policy and response regarding the nature of mixed migratory movements and the protection risks for migrants on the move. It is a regular, standardized, quantitative and globalized system, with a network of more than 120 field enumerators who are conducting survey interviews with migrants on the move in around 15 countries at any one point in time.

In-depth survey interviews with migrants

4Mi has a unique network of field enumerators situated along frequently used mixed migration routes and in major migratory hubs. Our enumerators use a standard in-depth survey to conduct more than 1,000 4Mi interviews per month with migrants who have recently arrived in a location or are still on the move. MMC has conducted more than 125,000 surveys since 4Mi began in 2014.

Through 4Mi, MMC places those on the move and what they say at the heart of our understanding of the mixed migration phenomenon, and the 4Mi approach enables MMC to gather extensive and timely data relating to individual profiles, drivers of migration, experiences and decision-making along the journey, interactions with smugglers, and aspirations and destination choices.

More on how 4Mi works, our methodology and how we collect our data, can be found here in our FAQs"
Northern Africa,2018-03-12,2.0,,2,,,2.0,,Unknown,Unknown,"Harsh environmental conditions / lack of adequate shelter, food, water",Libya,Sahara Desert crossing,"Sahara desert, Libya",http://www.mixedmigration.org/4mi/,2,"What is 4Mi?

4Mi is the Mixed Migration Centre’s flagship primary data collection system, an innovative approach that helps fill knowledge gaps, and inform policy and response regarding the nature of mixed migratory movements and the protection risks for migrants on the move. It is a regular, standardized, quantitative and globalized system, with a network of more than 120 field enumerators who are conducting survey interviews with migrants on the move in around 15 countries at any one point in time.

In-depth survey interviews with migrants

4Mi has a unique network of field enumerators situated along frequently used mixed migration routes and in major migratory hubs. Our enumerators use a standard in-depth survey to conduct more than 1,000 4Mi interviews per month with migrants who have recently arrived in a location or are still on the move. MMC has conducted more than 125,000 surveys since 4Mi began in 2014.

Through 4Mi, MMC places those on the move and what they say at the heart of our understanding of the mixed migration phenomenon, and the 4Mi approach enables MMC to gather extensive and timely data relating to individual profiles, drivers of migration, experiences and decision-making along the journey, interactions with smugglers, and aspirations and destination choices.

More on how 4Mi works, our methodology and how we collect our data, can be found here in our FAQs"
Northern Africa,2018-03-12,1.0,,1,,,1.0,,Unknown,Eastern Africa (P),Mixed or unknown,Sudan,Sahara Desert crossing,"Sahara desert, Sudan, near the border with Egypt",http://www.mixedmigration.org/4mi/,2,"What is 4Mi?

4Mi is the Mixed Migration Centre’s flagship primary data collection system, an innovative approach that helps fill knowledge gaps, and inform policy and response regarding the nature of mixed migratory movements and the protection risks for migrants on the move. It is a regular, standardized, quantitative and globalized system, with a network of more than 120 field enumerators who are conducting survey interviews with migrants on the move in around 15 countries at any one point in time.

In-depth survey interviews with migrants

4Mi has a unique network of field enumerators situated along frequently used mixed migration routes and in major migratory hubs. Our enumerators use a standard in-depth survey to conduct more than 1,000 4Mi interviews per month with migrants who have recently arrived in a location or are still on the move. MMC has conducted more than 125,000 surveys since 4Mi began in 2014.

Through 4Mi, MMC places those on the move and what they say at the heart of our understanding of the mixed migration phenomenon, and the 4Mi approach enables MMC to gather extensive and timely data relating to individual profiles, drivers of migration, experiences and decision-making along the journey, interactions with smugglers, and aspirations and destination choices.

More on how 4Mi works, our methodology and how we collect our data, can be found here in our FAQs"
North America,2018-03-13,1.0,,1,,,1.0,,Unknown,Latin America / Caribbean (P),Mixed or unknown,United States of America,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",http://www.humaneborders.info/,5,"This web site is the result of ongoing partnership between the Pima County Office of the Medical Examiner, or Pima County OME, and Humane Borders, Inc. Although each organization has a distinct mission, both are committed to the common vision of raising awareness about migrant deaths and lessening the suffering of families by helping to provide closure through the identification of the deceased and the return of remains.

We provide geographic information systems-based tools that use publicly available information to grant access to high quality downloadable spatial data regarding migrant deaths. Data are updated monthly and the search tools allow any user to

query data concerning migrant deaths

view the data using on-line maps and tables

download the data for further use.

Please use these tools with sensitivity and mindfulness.

Since January of 1990, over 4,000 undocumented migrants have died within the Pima and Maricopa Counties OME jurisdiction. The information presented is stark and perhaps unsettling. However, both Humane Borders and the Pima County OME believe that the availability of this information will contribute to fulfilling our common vision."
Northern Africa,2018-03-13,1.0,,1,,,1.0,1.0,Unknown,Unknown,"Harsh environmental conditions / lack of adequate shelter, food, water",Libya,Sahara Desert crossing,"Sahara desert, Libya",http://www.mixedmigration.org/4mi/,2,"What is 4Mi?

4Mi is the Mixed Migration Centre’s flagship primary data collection system, an innovative approach that helps fill knowledge gaps, and inform policy and response regarding the nature of mixed migratory movements and the protection risks for migrants on the move. It is a regular, standardized, quantitative and globalized system, with a network of more than 120 field enumerators who are conducting survey interviews with migrants on the move in around 15 countries at any one point in time.

In-depth survey interviews with migrants

4Mi has a unique network of field enumerators situated along frequently used mixed migration routes and in major migratory hubs. Our enumerators use a standard in-depth survey to conduct more than 1,000 4Mi interviews per month with migrants who have recently arrived in a location or are still on the move. MMC has conducted more than 125,000 surveys since 4Mi began in 2014.

Through 4Mi, MMC places those on the move and what they say at the heart of our understanding of the mixed migration phenomenon, and the 4Mi approach enables MMC to gather extensive and timely data relating to individual profiles, drivers of migration, experiences and decision-making along the journey, interactions with smugglers, and aspirations and destination choices.

More on how 4Mi works, our methodology and how we collect our data, can be found here in our FAQs"
Northern Africa,2018-03-13,1.0,,1,,,1.0,,Unknown,Unknown,Sickness / lack of access to adequate healthcare,Egypt,Sahara Desert crossing,Egyptian Libyan border ,http://www.mixedmigration.org/4mi/,2,"What is 4Mi?

4Mi is the Mixed Migration Centre’s flagship primary data collection system, an innovative approach that helps fill knowledge gaps, and inform policy and response regarding the nature of mixed migratory movements and the protection risks for migrants on the move. It is a regular, standardized, quantitative and globalized system, with a network of more than 120 field enumerators who are conducting survey interviews with migrants on the move in around 15 countries at any one point in time.

In-depth survey interviews with migrants

4Mi has a unique network of field enumerators situated along frequently used mixed migration routes and in major migratory hubs. Our enumerators use a standard in-depth survey to conduct more than 1,000 4Mi interviews per month with migrants who have recently arrived in a location or are still on the move. MMC has conducted more than 125,000 surveys since 4Mi began in 2014.

Through 4Mi, MMC places those on the move and what they say at the heart of our understanding of the mixed migration phenomenon, and the 4Mi approach enables MMC to gather extensive and timely data relating to individual profiles, drivers of migration, experiences and decision-making along the journey, interactions with smugglers, and aspirations and destination choices.

More on how 4Mi works, our methodology and how we collect our data, can be found here in our FAQs"
Western Africa,2018-03-13,1.0,,1,,,1.0,,Unknown,Sub-Saharan Africa (P),Violence,Mali,,"Koro, Mali",http://www.mixedmigration.org/4mi/,2,"What is 4Mi?

4Mi is the Mixed Migration Centre’s flagship primary data collection system, an innovative approach that helps fill knowledge gaps, and inform policy and response regarding the nature of mixed migratory movements and the protection risks for migrants on the move. It is a regular, standardized, quantitative and globalized system, with a network of more than 120 field enumerators who are conducting survey interviews with migrants on the move in around 15 countries at any one point in time.

In-depth survey interviews with migrants

4Mi has a unique network of field enumerators situated along frequently used mixed migration routes and in major migratory hubs. Our enumerators use a standard in-depth survey to conduct more than 1,000 4Mi interviews per month with migrants who have recently arrived in a location or are still on the move. MMC has conducted more than 125,000 surveys since 4Mi began in 2014.

Through 4Mi, MMC places those on the move and what they say at the heart of our understanding of the mixed migration phenomenon, and the 4Mi approach enables MMC to gather extensive and timely data relating to individual profiles, drivers of migration, experiences and decision-making along the journey, interactions with smugglers, and aspirations and destination choices.

More on how 4Mi works, our methodology and how we collect our data, can be found here in our FAQs"
Western Africa,2018-03-13,1.0,,1,,,1.0,1.0,Unknown,Sub-Saharan Africa (P),Sickness / lack of access to adequate healthcare,Mali,,"San, Mali",http://www.mixedmigration.org/4mi/,2,"What is 4Mi?

4Mi is the Mixed Migration Centre’s flagship primary data collection system, an innovative approach that helps fill knowledge gaps, and inform policy and response regarding the nature of mixed migratory movements and the protection risks for migrants on the move. It is a regular, standardized, quantitative and globalized system, with a network of more than 120 field enumerators who are conducting survey interviews with migrants on the move in around 15 countries at any one point in time.

In-depth survey interviews with migrants

4Mi has a unique network of field enumerators situated along frequently used mixed migration routes and in major migratory hubs. Our enumerators use a standard in-depth survey to conduct more than 1,000 4Mi interviews per month with migrants who have recently arrived in a location or are still on the move. MMC has conducted more than 125,000 surveys since 4Mi began in 2014.

Through 4Mi, MMC places those on the move and what they say at the heart of our understanding of the mixed migration phenomenon, and the 4Mi approach enables MMC to gather extensive and timely data relating to individual profiles, drivers of migration, experiences and decision-making along the journey, interactions with smugglers, and aspirations and destination choices.

More on how 4Mi works, our methodology and how we collect our data, can be found here in our FAQs"
Northern Africa,2018-03-16,1.0,,1,,,1.0,,Unknown,Sub-Saharan Africa,Drowning,Spain,Western Africa / Atlantic route to the Canary Islands,"Playa de la Madera, Tinajo, Lanzarote, Canary Islands",http://bit.ly/2GHq0uS,3,
Northern Africa,2018-03-16,1.0,,1,,,1.0,,Unknown,Unknown,"Harsh environmental conditions / lack of adequate shelter, food, water",Libya,Sahara Desert crossing,"Sahara desert, Libya",http://www.mixedmigration.org/4mi/,2,"What is 4Mi?

4Mi is the Mixed Migration Centre’s flagship primary data collection system, an innovative approach that helps fill knowledge gaps, and inform policy and response regarding the nature of mixed migratory movements and the protection risks for migrants on the move. It is a regular, standardized, quantitative and globalized system, with a network of more than 120 field enumerators who are conducting survey interviews with migrants on the move in around 15 countries at any one point in time.

In-depth survey interviews with migrants

4Mi has a unique network of field enumerators situated along frequently used mixed migration routes and in major migratory hubs. Our enumerators use a standard in-depth survey to conduct more than 1,000 4Mi interviews per month with migrants who have recently arrived in a location or are still on the move. MMC has conducted more than 125,000 surveys since 4Mi began in 2014.

Through 4Mi, MMC places those on the move and what they say at the heart of our understanding of the mixed migration phenomenon, and the 4Mi approach enables MMC to gather extensive and timely data relating to individual profiles, drivers of migration, experiences and decision-making along the journey, interactions with smugglers, and aspirations and destination choices.

More on how 4Mi works, our methodology and how we collect our data, can be found here in our FAQs"
Northern Africa,2018-03-16,1.0,,1,,,1.0,1.0,Unknown,Unknown,Mixed or unknown,Libya,Sahara Desert crossing,"Sahara desert, Libya",http://www.mixedmigration.org/4mi/,2,"What is 4Mi?

4Mi is the Mixed Migration Centre’s flagship primary data collection system, an innovative approach that helps fill knowledge gaps, and inform policy and response regarding the nature of mixed migratory movements and the protection risks for migrants on the move. It is a regular, standardized, quantitative and globalized system, with a network of more than 120 field enumerators who are conducting survey interviews with migrants on the move in around 15 countries at any one point in time.

In-depth survey interviews with migrants

4Mi has a unique network of field enumerators situated along frequently used mixed migration routes and in major migratory hubs. Our enumerators use a standard in-depth survey to conduct more than 1,000 4Mi interviews per month with migrants who have recently arrived in a location or are still on the move. MMC has conducted more than 125,000 surveys since 4Mi began in 2014.

Through 4Mi, MMC places those on the move and what they say at the heart of our understanding of the mixed migration phenomenon, and the 4Mi approach enables MMC to gather extensive and timely data relating to individual profiles, drivers of migration, experiences and decision-making along the journey, interactions with smugglers, and aspirations and destination choices.

More on how 4Mi works, our methodology and how we collect our data, can be found here in our FAQs"
Western Africa,2018-03-16,1.0,,1,,,1.0,,Unknown,Sub-Saharan Africa (P),Mixed or unknown,Niger,Sahara Desert crossing,"Agadez, Niger",http://www.mixedmigration.org/4mi/,2,"What is 4Mi?

4Mi is the Mixed Migration Centre’s flagship primary data collection system, an innovative approach that helps fill knowledge gaps, and inform policy and response regarding the nature of mixed migratory movements and the protection risks for migrants on the move. It is a regular, standardized, quantitative and globalized system, with a network of more than 120 field enumerators who are conducting survey interviews with migrants on the move in around 15 countries at any one point in time.

In-depth survey interviews with migrants

4Mi has a unique network of field enumerators situated along frequently used mixed migration routes and in major migratory hubs. Our enumerators use a standard in-depth survey to conduct more than 1,000 4Mi interviews per month with migrants who have recently arrived in a location or are still on the move. MMC has conducted more than 125,000 surveys since 4Mi began in 2014.

Through 4Mi, MMC places those on the move and what they say at the heart of our understanding of the mixed migration phenomenon, and the 4Mi approach enables MMC to gather extensive and timely data relating to individual profiles, drivers of migration, experiences and decision-making along the journey, interactions with smugglers, and aspirations and destination choices.

More on how 4Mi works, our methodology and how we collect our data, can be found here in our FAQs"
South-eastern Asia,2018-03-17,3.0,,3,8.0,2.0,1.0,,Myanmar,Southern Asia,Vehicle accident / death linked to hazardous transport,Thailand,,"Near kilometer marker 77, Asia Highway 32, Tambon Ban Paeng, Sing Buri Province, Thailand",https://bit.ly/2GgLdyi,3,"Three Myanmar workers burned to death in crash

Rescue volunteers spray water on the charred wreckage of a van so they can retrieve the bodies of three Myanmar nationals trapped inside following a crash with a trailer truck in Sing Buri province early Saturday. (Photo taken from Sing Buri-based Ruamkatanyu rescue team via @ThaiRescueNews Facebook page)

SING BURI: Three Myanmar migrant workers were burned to death and eight others injured when a van they were travelling in caught fire after hitting a trailer truck in Phrom Buri district in the early hours of Saturday.

The fatal crash occurred at kilometre maker 77 on the Asia Highway 32 in tambon Ban Paeng, said Pol Col Phuriwat Piluek, a duty officer at Phrom Buri police station.

Police and rescue workers rushing to the scene after being alerted at around 3.30am found the charred wreckage of a van bearing a Bangkok licence plate some 100 metres from an 18-wheel trailer truck with a Sing Buri licence plate on the road.

Three passengers were burned beyond recognition and trapped in the wreckage of the van. They were Myanmar nationals -- one man and two women, Thai media reported.

Eight other Myanmar passengers, five of whom were men, were hurt and rushed to Phrom Buri Hospital.

Suranart Chansong, 34, told police that while he was driving the truck loaded with gypsum, the van travelling at a high speed suddenly rammed into the right side of his truck.

The force of the crash caused the van’s door to come off and all passengers on board were thrown out of the vehicle, said Mr Suranart, adding he stopped his truck and rushed to help them.

Ronnakorn Tonrap, the van driver, said the Myanmar migrant workers took his van from Bangkok to Chiang Rai. Some wanted to renew their visas while others were returning home.

When his van arrived at the spot, the trailer truck travelling ahead of his vehicle suddenly changed lanes and he was unable to avoid the crash, claimed the van driver.

The door on the passenger side hit the truck, causing it to fall down. The passengers were thrown out of the vehicle. The front right wheel dislodged before the van engulfed in flames, said Mr Ronnakorn.

He immediately left the van but was unable to rescue the three passengers as they were crushed and the fire spread quickly, said the driver.

Police took the two drivers to the police station for further interrogation. They were asked to undergo alcohol blood tests. The officers were investigating to find the cause of the crash.



"
Northern Africa,2018-03-17,1.0,,1,,,1.0,,Unknown,Unknown,Mixed or unknown,Libya,Sahara Desert crossing,"Sahara desert, Libya",http://www.mixedmigration.org/4mi/,2,"What is 4Mi?

4Mi is the Mixed Migration Centre’s flagship primary data collection system, an innovative approach that helps fill knowledge gaps, and inform policy and response regarding the nature of mixed migratory movements and the protection risks for migrants on the move. It is a regular, standardized, quantitative and globalized system, with a network of more than 120 field enumerators who are conducting survey interviews with migrants on the move in around 15 countries at any one point in time.

In-depth survey interviews with migrants

4Mi has a unique network of field enumerators situated along frequently used mixed migration routes and in major migratory hubs. Our enumerators use a standard in-depth survey to conduct more than 1,000 4Mi interviews per month with migrants who have recently arrived in a location or are still on the move. MMC has conducted more than 125,000 surveys since 4Mi began in 2014.

Through 4Mi, MMC places those on the move and what they say at the heart of our understanding of the mixed migration phenomenon, and the 4Mi approach enables MMC to gather extensive and timely data relating to individual profiles, drivers of migration, experiences and decision-making along the journey, interactions with smugglers, and aspirations and destination choices.

More on how 4Mi works, our methodology and how we collect our data, can be found here in our FAQs"
Western Africa,2018-03-17,1.0,,1,,1.0,,,Unknown,Sub-Saharan Africa (P),Vehicle accident / death linked to hazardous transport,Mali,,"Sikasso, Mali",http://www.mixedmigration.org/4mi/,2,"What is 4Mi?

4Mi is the Mixed Migration Centre’s flagship primary data collection system, an innovative approach that helps fill knowledge gaps, and inform policy and response regarding the nature of mixed migratory movements and the protection risks for migrants on the move. It is a regular, standardized, quantitative and globalized system, with a network of more than 120 field enumerators who are conducting survey interviews with migrants on the move in around 15 countries at any one point in time.

In-depth survey interviews with migrants

4Mi has a unique network of field enumerators situated along frequently used mixed migration routes and in major migratory hubs. Our enumerators use a standard in-depth survey to conduct more than 1,000 4Mi interviews per month with migrants who have recently arrived in a location or are still on the move. MMC has conducted more than 125,000 surveys since 4Mi began in 2014.

Through 4Mi, MMC places those on the move and what they say at the heart of our understanding of the mixed migration phenomenon, and the 4Mi approach enables MMC to gather extensive and timely data relating to individual profiles, drivers of migration, experiences and decision-making along the journey, interactions with smugglers, and aspirations and destination choices.

More on how 4Mi works, our methodology and how we collect our data, can be found here in our FAQs"
Mediterranean,2018-03-18,1.0,,1,,,1.0,,Unknown,Sub-Saharan Africa,Drowning,Spain,Western Mediterranean,"Body recovered on a beach in Rota, Cádiz, Spain",http://bit.ly/2FS0mql,5,
North America,2018-03-18,1.0,,1,,,1.0,,Nicaragua,Central America,Drowning,United States of America,US-Mexico border crossing,"Unspecified location in the Río Bravo, Texas, USA",https://bit.ly/2GK2uAX,1,
Northern Africa,2018-03-18,1.0,,1,,,1.0,,Unknown,Unknown,Sickness / lack of access to adequate healthcare,Libya,Sahara Desert crossing,"Sahara desert, Libya",http://www.mixedmigration.org/4mi/,2,"What is 4Mi?

4Mi is the Mixed Migration Centre’s flagship primary data collection system, an innovative approach that helps fill knowledge gaps, and inform policy and response regarding the nature of mixed migratory movements and the protection risks for migrants on the move. It is a regular, standardized, quantitative and globalized system, with a network of more than 120 field enumerators who are conducting survey interviews with migrants on the move in around 15 countries at any one point in time.

In-depth survey interviews with migrants

4Mi has a unique network of field enumerators situated along frequently used mixed migration routes and in major migratory hubs. Our enumerators use a standard in-depth survey to conduct more than 1,000 4Mi interviews per month with migrants who have recently arrived in a location or are still on the move. MMC has conducted more than 125,000 surveys since 4Mi began in 2014.

Through 4Mi, MMC places those on the move and what they say at the heart of our understanding of the mixed migration phenomenon, and the 4Mi approach enables MMC to gather extensive and timely data relating to individual profiles, drivers of migration, experiences and decision-making along the journey, interactions with smugglers, and aspirations and destination choices.

More on how 4Mi works, our methodology and how we collect our data, can be found here in our FAQs"
